title,date,quote_text,status,url
"Dos supersalários do Judiciário a contradições sobre caixa dois, três falas de Gilmar Mendes checadas","26 de junho de 2017, 18h00","O STF declarou a inconstitucionalidade da doação de pessoas jurídicas e agora temos, vamos chamar assim, esse 'buraco' no sistema. Corremos o risco de ter caixa 2 repetido — corporações e igrejas, sindicatos, fazendo doações pelos seus membros — e o crime organizado.",,https://www.aosfatos.org/noticias/dos-supersalarios-do-judiciario-contradicoes-sobre-caixa-dois-tres-falas-de-gilmar-mendes-checadas/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Há 90 mortes por armas de fogo por dia; aproximadamente 33 mil por ano. — Hillary Clinton,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Heroína entra nos EUA pelas fronteiras do sul. — Donald Trump,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Não conheço o [Vladimir] Putin. — Donald Trump,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Trump foi processado por discriminação. — Hillary Clinton,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",A Fundação Clinton recebeu dinheiro de países do Oriente Médio. — Donald Trump,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Trump foi o único candidato a não publicar sua declaração de impostos. — Hillary Clinton,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",As eleições americanas são fraudulentas. — Donald Trump,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Imigrantes têm mais benefícios do que veteranos de guerra. — Donald Trump,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41","Dezessete agências de inteligência dos EUA, civis e militares, concluíram que os ciberataques [que vazaram e-mails de políticos democratas] vieram do alto comando do Kremlin com o objetivo de influenciar as eleições. — Hillary Clinton",,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Hillary quer fronteiras abertas nos EUA. — Donald Trump,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Trump disse que toda pessoa sem documento deverá ser deportada. — Hillary Clinton,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41",Hillary queria um muro entre os EUA e o México. — Donald Trump,,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
PolitiFact em português: checagens do último debate presidencial americano,"19 de outubro de 2016, 22h41","Para mais checagens, acesse o ",,https://www.aosfatos.org/noticias/politifact-em-portugues-checagens-do-ultimo-debate-presidencial-americano/
O mundo é machista na hora de se aposentar? O que diz o governo e o que dizem os fatos,"15 de fevereiro de 2017, 02h22","Se somos [machistas], então o mundo inteiro é. A questão da igualdade de tratamento previdenciário, você vê em vários outros países.",,https://www.aosfatos.org/noticias/o-mundo-e-machista-na-hora-de-se-aposentar-o-que-diz-o-governo-e-o-que-dizem-os-fatos/
O mundo é machista na hora de se aposentar? O que diz o governo e o que dizem os fatos,"15 de fevereiro de 2017, 02h22",Veja os dados detalhados sobre ,,https://www.aosfatos.org/noticias/o-mundo-e-machista-na-hora-de-se-aposentar-o-que-diz-o-governo-e-o-que-dizem-os-fatos/
Veja o que checamos em tempo real no debate da TV Record em SP,"25 de setembro de 2016, 22h19","Temos 16 mil nas ruas, 16 mil brasileiros morando na rua [em São Paulo]. — João Doria (PSDB)",,https://www.aosfatos.org/noticias/veja-o-que-checamos-em-tempo-real-no-debate-da-tv-record-em-sp/
Veja o que checamos em tempo real no debate da TV Record em SP,"25 de setembro de 2016, 22h19","CET hoje esta desolada. Não tem equipamentos, não tem carros. Tem dois mecânicos pra todas as viaturas. Seiscentas viaturas paradas.— Celso Russomanno (PRB)",,https://www.aosfatos.org/noticias/veja-o-que-checamos-em-tempo-real-no-debate-da-tv-record-em-sp/
Veja o que checamos em tempo real no debate da TV Record em SP,"25 de setembro de 2016, 22h19","Das classes, você sabe, Erundina, são classes hoje com 35 alunos, 30 alunos, e um professor só não da conta. — Celso Russomanno (PRB)",,https://www.aosfatos.org/noticias/veja-o-que-checamos-em-tempo-real-no-debate-da-tv-record-em-sp/
Veja o que checamos em tempo real no debate da TV Record em SP,"25 de setembro de 2016, 22h19","Sobre a inspeção veicular, eu fui muito clara. Ela é gratuita, opcional, faz quem quer, e quem quiser tem um desconto no IPTU. — Marta Suplicy (PMDB)",,https://www.aosfatos.org/noticias/veja-o-que-checamos-em-tempo-real-no-debate-da-tv-record-em-sp/
Fique por dentro do que checamos em tempo real no debate do Rio da TV Globo,"29 de setembro de 2016, 21h42",A responsabilidade de limpar a lagoa é da prefeitura,,https://www.aosfatos.org/noticias/aos-fatos-checa-em-tempo-real-debate-da-tv-globo-no-rio/
O que é fato e o que não é nas declarações de Barroso sobre a Previdência,"17 de maio de 2017, 03h30",Em nenhum país do mundo as pessoas se aposentam como no Brasil.,,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-barroso-sobre-a-previdencia/
O que é fato e o que não é nas declarações de Barroso sobre a Previdência,"17 de maio de 2017, 03h30","A Previdência do setor público, que engloba apenas 1 milhão de pessoas, custa cerca de R$ 110 bilhões, o equivalente a 8,9% do Orçamento federal.",,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-barroso-sobre-a-previdencia/
O que é fato e o que não é nas declarações de Barroso sobre a Previdência,"17 de maio de 2017, 03h30",Os 32 milhões de aposentados da iniciativa privada custam o mesmo que 1 milhão de aposentados do poder público.,,https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-barroso-sobre-a-previdencia/
Aos Fatos encontrou erro em 3/4 das declarações checadas durante a campanha,"29 de outubro de 2016, 17h10",Clique na imagem acima para ver todas as checagens em tempo real feitas por ,,https://www.aosfatos.org/noticias/aos-fatos-encontrou-erro-em-3-4-das-declaracoes-checadas-durante-a-campanha/
Maia se contradiz sobre aborto e ignora distorções na reforma da Previdência,"19 de julho de 2017, 19h30","O aborto, naquilo que o Supremo [Tribunal Federal] já avançou, está de bom tamanho.",,https://www.aosfatos.org/noticias/maia-se-contradiz-sobre-aborto-e-ignora-distorcoes-na-reforma-da-previdencia/
Maia se contradiz sobre aborto e ignora distorções na reforma da Previdência,"19 de julho de 2017, 19h30",Estamos reduzindo os privilégios daqueles que ganham muito e têm muitos benefícios em sua aposentadoria.,,https://www.aosfatos.org/noticias/maia-se-contradiz-sobre-aborto-e-ignora-distorcoes-na-reforma-da-previdencia/
Maia se contradiz sobre aborto e ignora distorções na reforma da Previdência,"19 de julho de 2017, 19h30","O discurso daqueles [contra a reforma da Previdência] que têm os melhores salários é na linha de que está defendendo os que têm menos. Mas os que ganham menos estão protegidos, pois o governo garantiu indexação do salário mínimo nas aposentadorias.",,https://www.aosfatos.org/noticias/maia-se-contradiz-sobre-aborto-e-ignora-distorcoes-na-reforma-da-previdencia/
Checamos dois argumentos contra a terceirização tal como era,"24 de março de 2017, 16h50","[O trabalhador terceirizado] ganha menos e tem jornadas maiores. — Ângelo Fabiano Farias da Costa, procurador do Trabalho",,https://www.aosfatos.org/noticias/checamos-dois-argumentos-contra-a-terceirizacao-tal-como-e-hoje/
Checamos dois argumentos contra a terceirização tal como era,"24 de março de 2017, 16h50","[O trabalhador terceirizado] está muito mais vulnerável a acidentes de trabalho. De cada cinco acidentes com morte, quatro são com terceirizados.",,https://www.aosfatos.org/noticias/checamos-dois-argumentos-contra-a-terceirizacao-tal-como-e-hoje/
"Haddad contesta 'indústria da multa', mas penalidades têm disparado em SP","23 de agosto de 2016, 17h56","A arrecadação de multa na cidade de São Paulo, desde 2011, ela é constante, em valores reais. Você pode atualizar pela inflação e perceber. ",,https://www.aosfatos.org/noticias/haddad-contesta-industria-da-multa-mas-penalidades-tem-disparado-no-transito-paulistano/
Não é verdade que cascas de laranja e limão têm ivermectina e cloroquina,"24 de julho de 2020, 14h30","O princípio ativo dos dois remédios, da ivermectina e da cloroquina, está na laranja e no limão, na casca dos dois. [...] Se você não tem a Covid-19, você vai tomar dois copos por dia. [...] Se você já está com Covid, você vai tomar quatro copos.",FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-cascas-de-laranja-e-limao-contem-ivermectina-e-cloroquina/
Não é verdade que cascas de laranja e limão têm ivermectina e cloroquina,"24 de julho de 2020, 14h30","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-cascas-de-laranja-e-limao-contem-ivermectina-e-cloroquina/
"Em defesa das Olimpíadas, Paes superestima gastos com saúde e educação","28 de julho de 2016, 16h05","A Prefeitura do Rio gastou, nesses anos de preparação, R$ 732 milhões para fazer arena. Coisa que não serve para a cidade, mas serve para Olimpíada. Nesse mesmo período, nós gastamos em saúde e educação R$ 65 bilhões. Ou seja, o que se gastou na Olimpíada, do tesouro do município, para fazer estádio, é 1%do que se gastou em saúde e educação.",,https://www.aosfatos.org/noticias/em-defesa-das-olimpiadas-paes-superestima-gastos-com-saude-e-educacao/
"Em defesa das Olimpíadas, Paes superestima gastos com saúde e educação","28 de julho de 2016, 16h05","Veja, na tabela, como calculamos os repasses e quais são as obrigações do município na construção do equipamento olímpico.",,https://www.aosfatos.org/noticias/em-defesa-das-olimpiadas-paes-superestima-gastos-com-saude-e-educacao/
É falso que CoronaVac usa células de bebês abortados,"28 de julho de 2020, 14h11",Células de bebês abortados são utilizadas na produção de vacina chinesa,,https://www.aosfatos.org/noticias/e-falso-que-coronavac-usa-celulas-de-bebes-abortados/
É falso que CoronaVac usa células de bebês abortados,"28 de julho de 2020, 14h11","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",,https://www.aosfatos.org/noticias/e-falso-que-coronavac-usa-celulas-de-bebes-abortados/
Voluntária que relatou febre e mal-estar não participou de testes da CoronaVac,"27 de julho de 2020, 13h52","A COBAIA DO DÓRIA QUE TOMOU A VACINA. ‘Comecei a me sentir indisposta, enorme moleza no corpo, muito sono, cansaço e febre de 38 graus, meu corpo inteiro começou a doer; e os olhos a lacrimejar, a dor no braço é absurda, mal posso levantá-lo’.",FALSO,https://www.aosfatos.org/noticias/voluntaria-que-relatou-febre-e-mal-estar-nao-participou-de-testes-da-coronavac/
Foto de homem com rosto inchado não retrata efeito colateral da CoronaVac,"28 de julho de 2020, 14h16",VACINA CHINESA CAUSA REAÇÃO NO TESTE. Enfermeiro voluntário posta como ele ficou após tomar a primeira dose da vacina chinesa.,FALSO,https://www.aosfatos.org/noticias/foto-de-homem-com-rosto-inchado-nao-retrata-efeito-colateral-da-coronavac/
"É falso que a Lenovo comprou a Positivo, fabricante de urnas das eleições de 2022","29 de julho de 2020, 16h56","ATENÇÃO PARA O GOLPE: O TSE informou que a empresa Positivo, venceu a licitação para compra de novas urnas eletrônicas que serão utilizadas nas eleições 2022. O valor do contrato é de R$ 799 milhões. O que muitos não sabem é que a Positivo foi vendida para a Chinesa, Lenovo.",FALSO,https://www.aosfatos.org/noticias/e-falso-que-lenovo-comprou-positivo-fabricante-de-urnas-das-eleicoes-de-2022/
"Em vídeo difundido por Trump, médica engana ao dizer que cloroquina cura Covid-19","29 de julho de 2020, 18h43","Esse vírus tem cura e se chama hidroxicloroquina, zinco e azitromicina.",FALSO,https://www.aosfatos.org/noticias/em-video-difundido-por-trump-medica-engana-ao-dizer-que-cloroquina-cura-covid19/
"Em vídeo difundido por Trump, médica engana ao dizer que cloroquina cura Covid-19","29 de julho de 2020, 18h43",Você não precisa de máscara. Existe cura!,FALSO,https://www.aosfatos.org/noticias/em-video-difundido-por-trump-medica-engana-ao-dizer-que-cloroquina-cura-covid19/
É falso que imagem da Nasa prova que Amazônia não está 'em chamas',"31 de julho de 2020, 19h23",Imagem da Nasa prova que a Floresta Amazônica não está em chamas.,FALSO,https://www.aosfatos.org/noticias/e-falso-que-imagem-da-nasa-prova-que-amazonia-nao-esta-em-chamas/
Estudo coreano não concluiu que distanciamento social é inútil contra Covid-19,"31 de julho de 2020, 17h12",Pois é… #quarentenainútil,FALSO,https://www.aosfatos.org/noticias/estudo-coreano-nao-concluiu-que-distanciamento-social-e-inutil-contra-covid-19/
Estudo coreano não concluiu que distanciamento social é inútil contra Covid-19,"31 de julho de 2020, 17h12","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/estudo-coreano-nao-concluiu-que-distanciamento-social-e-inutil-contra-covid-19/
É falso que limpar a chave do carro com álcool pode provocar incêndios,"4 de agosto de 2020, 13h37","Não higienize a chave do carro com álcool em gel ou líquido 70%. Muitos acidentes estão ocorrendo por isso. O incêndio que houve recentemente, numa garagem em Belém do Pará, foi decorrente de uma chave de carro higienizada com álcool gel 70%, que ao ser colocada na ignição, gerou uma faísca e acabou incendiando o veículo.",FALSO,https://www.aosfatos.org/noticias/e-falso-que-limpar-chave-do-carro-com-alcool-pode-provocar-incendios/
É falso que limpar a chave do carro com álcool pode provocar incêndios,"4 de agosto de 2020, 13h37",Chave de carro deve ser higienizada com água e sabão neutro.,FALSO,https://www.aosfatos.org/noticias/e-falso-que-limpar-chave-do-carro-com-alcool-pode-provocar-incendios/
É falso que limpar a chave do carro com álcool pode provocar incêndios,"4 de agosto de 2020, 13h37","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/e-falso-que-limpar-chave-do-carro-com-alcool-pode-provocar-incendios/
Não é verdade que uso de máscara reduz nível de oxigênio no sangue,"29 de julho de 2020, 14h56","Se antes de a gente colocar a máscara, a gente fizer uma oximetria, vai saturar 92. Vinte minutos de máscara, volta e faz a oximetria, você vai estar com 86.",,https://www.aosfatos.org/noticias/nao-e-verdade-que-uso-de-mascara-reduz-nivel-de-oxigenio-no-sangue/
Não é verdade que uso de máscara reduz nível de oxigênio no sangue,"29 de julho de 2020, 14h56","Máscara deve usar quem é imunocompetente – ou seja, quem não tem o sistema de defesa organizado.",,https://www.aosfatos.org/noticias/nao-e-verdade-que-uso-de-mascara-reduz-nivel-de-oxigenio-no-sangue/
Não é verdade que uso de máscara reduz nível de oxigênio no sangue,"29 de julho de 2020, 14h56","O presidente já deu o tratamento: hidroxicloroquina, o quinino. Aí a Azitromicina. Taí a cura.",,https://www.aosfatos.org/noticias/nao-e-verdade-que-uso-de-mascara-reduz-nivel-de-oxigenio-no-sangue/
Não é verdade que uso de máscara reduz nível de oxigênio no sangue,"29 de julho de 2020, 14h56","O Covid é um vírus tipo RNA, feito em laboratório pela China, todo mundo sabe disso.",,https://www.aosfatos.org/noticias/nao-e-verdade-que-uso-de-mascara-reduz-nivel-de-oxigenio-no-sangue/
Não é verdade que uso de máscara reduz nível de oxigênio no sangue,"29 de julho de 2020, 14h56","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",,https://www.aosfatos.org/noticias/nao-e-verdade-que-uso-de-mascara-reduz-nivel-de-oxigenio-no-sangue/
"Vídeo mostra projeto de ponte na Espanha, não sobre o rio Xingu","30 de julho de 2020, 17h58",Vejam a ponte que vai ser construída sobre o rio Xingu com tecnologia de ponta,FALSO,https://www.aosfatos.org/noticias/video-mostra-projeto-de-ponte-na-espanha-nao-sobre-o-rio-xingu/
"Vídeo mostra projeto de ponte na Espanha, não sobre o rio Xingu","30 de julho de 2020, 17h58","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/video-mostra-projeto-de-ponte-na-espanha-nao-sobre-o-rio-xingu/
Foto de festival na Suíça em 2018 é atribuída nas redes a protesto contra isolamento na Alemanha,"3 de agosto de 2020, 13h13",Olha o que o povo da Alemanha está fazendo (...),FALSO,https://www.aosfatos.org/noticias/foto-de-festival-na-suica-em-2018-e-atribuida-nas-redes-protesto-contra-isolamento-na-alemanha/
É falso que tese de doutorado de Milton Ribeiro não consta ‘em lugar nenhum’,"14 de julho de 2020, 18h20",Tese de doutorado do pastor ministro da Educação não é encontrada em lugar nenhum,FALSO,https://www.aosfatos.org/noticias/e-falso-que-tese-de-doutorado-de-milton-ribeiro-nao-consta-em-lugar-nenhum/
Não é verdade que 2020 registra menos mortes diárias que 2019,"15 de julho de 2020, 16h05","Toda hora olho a transparência de Registro Civil, o site. Resolvi comparar as mortes diárias do ano passado e deste ano. Tive uma surpresa. No ano passado houve 4.800.089 de mortes. Neste ano, em 186 dias, 2.336.000. Dividido pelo número de dias do ano passado, 365 dias, nós temos 13.394 mortes diárias em média no Brasil ano passado. Neste ano, dividindo 2.336.000 até o dia 5, 186 dias, temos 12.559 mortes por dia. Estamos com menos mortes diárias neste ano. - Alexandre Garcia, em vídeo publicado no YouTube.",FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-2020-registra-menos-mortes-diarias-que-2019/
Não é verdade que 2020 registra menos mortes diárias que 2019,"15 de julho de 2020, 16h05","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-2020-registra-menos-mortes-diarias-que-2019/
É falso que ivermectina apresentou bons resultados contra Covid-19 em outros países,"20 de julho de 2020, 17h16","Vamos oferecer gratuitamente a toda a população de Itajaí um medicamento para prevenção e tratamento ao coronavírus. Trata-se da ivermectina, um antiparasitário que tem apresentado atividade antiviral considerável contra o vírus causador da doença. Isso já vem sendo observado através de evidências clínicas pelo mundo afora onde já se usa a ivermectina com bons resultados, como no continente africano, República Dominicana, Nova Zelândia, Austrália, Bolívia e no Brasil também. No nosso país temos resultados positivos registrados no Amapá, Belém do Pará, Porto Feliz, em São Paulo.",FALSO,https://www.aosfatos.org/noticias/e-falso-que-ivermectina-apresentou-bons-resultados-contra-covid-19-em-outros-paises/
É falso que ivermectina apresentou bons resultados contra Covid-19 em outros países,"20 de julho de 2020, 17h16","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/e-falso-que-ivermectina-apresentou-bons-resultados-contra-covid-19-em-outros-paises/
Não é verdade que assintomáticos da Covid-19 transmitem anticorpos a outras pessoas,"17 de julho de 2020, 20h14","Essa pessoa [assintomática] não transmite o vírus, mas comunica anticorpos para outras pessoas e gera imunidade em massa.",FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-assintomaticos-da-covid-19-transmitem-anticorpos-outras-pessoas/
Não é verdade que assintomáticos da Covid-19 transmitem anticorpos a outras pessoas,"17 de julho de 2020, 20h14","Não precisamos de máscaras, luvas ou distâncias, vacinas muito menos alteradas, o que precisamos é fortalecer nosso sistema imunológico, para que ele gere anticorpos naturais contra qualquer vírus.",FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-assintomaticos-da-covid-19-transmitem-anticorpos-outras-pessoas/
É falso que mais mortes foram registradas no primeiro semestre de 2019 que no de 2020,"21 de julho de 2020, 15h42",...no ano de 2019 tivemos 58.103 mortes a mais que neste ano...,FALSO,https://www.aosfatos.org/noticias/e-falso-que-mais-mortes-foram-registradas-no-primeiro-semestre-de-2019-que-no-de-2020/
É falso que mais mortes foram registradas no primeiro semestre de 2019 que no de 2020,"21 de julho de 2020, 15h42","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/e-falso-que-mais-mortes-foram-registradas-no-primeiro-semestre-de-2019-que-no-de-2020/
"Não é verdade que OMS aprovou mistura de pimenta, mel e gengibre como cura da Covid-19","21 de julho de 2020, 15h06",CURA DA COVID-19.,FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-oms-aprovou-mistura-de-pimenta-mel-e-gengibre-como-cura-da-covid-19/
"Não é verdade que OMS aprovou mistura de pimenta, mel e gengibre como cura da Covid-19","21 de julho de 2020, 15h06","Finalmente, um estudante indiano da Universidade Pondicherry, chamado Ramu encontrou uma cura de remédio caseiro para Covid-19, que é a primeira vez aceita pela OMS. - Ele provou que, adicionando 1 colher de sopa de pó de pimenta preta a 2 colheres de mel de mel e um suco de gengibre por 5 dias consecutivos suprimiria os efeitos da Corona. E, eventualmente, vá embora 100% - todo o mundo está começando a aceitar esse remédio. Finalmente, uma boa notícia em 2020 !! Por favor, circule esta informação para todos os membros e amigos da sua família. Conforme recebido.",FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-oms-aprovou-mistura-de-pimenta-mel-e-gengibre-como-cura-da-covid-19/
"Pesquisa que aponta 64% de aprovação não se refere a Bolsonaro, mas à gestão Lula em 2008","15 de julho de 2020, 14h28","Aprovação do presidente Bolsonaro bate recorde, diz Datafolha.",FALSO,https://www.aosfatos.org/noticias/pesquisa-que-aponta-64-de-aprovacao-nao-se-refere-bolsonaro-mas-gestao-lula-em-2008/
Governo não demitiu 396 mil servidores por fraude em auxílio emergencial,"22 de julho de 2020, 13h02",Governo Federal decide demitir os 396 mil servidores públicos que fraudaram o auxílio emergencial.,FALSO,https://www.aosfatos.org/noticias/governo-nao-demitiu-396-mil-servidores-por-fraude-em-auxilio-emergencial/
"É falso que OMS recomendou vacina produzida na China e descartou outra, dos EUA","23 de julho de 2020, 16h46","De acordo com nossos esforços para alcançar mais pessoas com informação verificada, ",FALSO,https://www.aosfatos.org/noticias/e-falso-que-oms-recomendou-vacina-produzida-na-china-e-descartou-outra-dos-eua/
Não é verdade que vídeo prova que testes de vacina em SP são armados,"23 de julho de 2020, 15h56",Se liga na armação! Não teve cobaia pra vacina chinesa do Dória. Pq será que o médico que aplica a vacina cobre o campo de visão da agulha entrando na pele?,FALSO,https://www.aosfatos.org/noticias/nao-e-verdade-que-video-prova-que-testes-de-vacina-em-sp-sao-armados/
É falso que premiê e ministro franceses foram demitidos por suspender uso da hidroxicloroquina,"16 de julho de 2020, 17h06","Na França o primeiro-ministro e o ministro da Saúde que vetaram a cloroquina perderam os cargos e respondem a processo. No Brasil, xingado de genocida é o presidente que, liberando a cloroquina, salvou milhares de vidas. Esse país é o paraíso da ignorância.",FALSO,https://www.aosfatos.org/noticias/e-falso-que-premie-e-ministro-franceses-foram-demitidos-por-suspender-uso-da-hidroxicloroquina/
"É falso que Porto Feliz, em São Paulo, não registra mortes por Covid-19","17 de julho de 2020, 20h30","Um novo herói surgiu! Parabéns, prefeito! 1.500 casos e zero entubação!!! Zero óbitos!!! Ignorado pela grande mídia, o prefeito de Porto Feliz (SP) Cássio Habice Prado, que é médico, adotou desde o início o protocolo com cloroquina e azitromicina. O kit com custo de R$ 40,00 e dos 1.500 pacientes nenhum precisou usar tudo de respiração e nenhum óbito. ",FALSO,https://www.aosfatos.org/noticias/e-falso-que-porto-feliz-em-sao-paulo-nao-registra-mortes-por-covid-19/
Vídeo não mostra execução de repórter que denunciou superfaturamento no Pará,"22 de julho de 2020, 13h12",Vídeo mostra momento que repórter do Alerta Nacional é executado após denunciar Prefeitura.,FALSO,https://www.aosfatos.org/noticias/video-nao-mostra-execucao-de-reporter-que-denunciou-superfaturamento-no-para/
Veja o que checamos durante o debate da Band com os candidatos a prefeito de SP,"23 de agosto de 2016, 04h59","Nós temos R$ 10 bilhões de reais para a educação. Ou melhor, R$ 14 bilhões neste ano para educação. Se nós dividirmos pela quantidade de alunos que nós temos na cidade de São Paulo, nós estamos pagando mais ou menos R$ 1,2 mil por aluno.",,https://www.aosfatos.org/noticias/veja-o-que-checamos-durante-o-debate-da-band-com-os-candidatos-prefeito-de-sp/
Veja o que checamos durante o debate da Band com os candidatos a prefeito de SP,"23 de agosto de 2016, 04h59","Eu soube que foi devolvido R$ 53 milhões para UPAs que a Cidade de São Paulo não conseguiu usar o dinheiro, só fez duas e devolveu o dinheiro.",,https://www.aosfatos.org/noticias/veja-o-que-checamos-durante-o-debate-da-band-com-os-candidatos-prefeito-de-sp/
Veja o que checamos durante o debate da Band com os candidatos a prefeito de SP,"23 de agosto de 2016, 04h59", ,,https://www.aosfatos.org/noticias/veja-o-que-checamos-durante-o-debate-da-band-com-os-candidatos-prefeito-de-sp/
Veja o que checamos durante o debate da Band com os candidatos a prefeito de SP,"23 de agosto de 2016, 04h59",68% das pessoas que moram em São Paulo querem deixar a cidade,,https://www.aosfatos.org/noticias/veja-o-que-checamos-durante-o-debate-da-band-com-os-candidatos-prefeito-de-sp/
"Temer diz ter ampliado Fies, mas programa está em declínio","17 de outubro de 2016, 14h13","A história de bolsas para o setor universitário, nós aumentamos em 75 mil vagas esse setor.",,https://www.aosfatos.org/noticias/temer-diz-ter-ampliado-fies-mas-programa-esta-em-declinio/
"Ao anunciar que contraiu Covid-19, Bolsonaro recorre a informações falsas sobre a pandemia","7 de julho de 2020, 18h24","Logo depois, o STF decidiu que essas medidas de isolamento ou não, entre outras, seriam privativas de governadores e prefeitos. O presidente da República basicamente passou a ser o órgão que repassava recursos para estados e municípios.",FALSO,https://www.aosfatos.org/noticias/ao-anunciar-que-contraiu-covid-19-bolsonaro-recorre-informacoes-falsas-sobre-pandemia/
"Ao anunciar que contraiu Covid-19, Bolsonaro recorre a informações falsas sobre a pandemia","7 de julho de 2020, 18h24",Eu fui alijado de tomar decisões no tocante ao tipo de isolamento ou quaisquer outras formas de impedir as pessoas de circular.,FALSO,https://www.aosfatos.org/noticias/ao-anunciar-que-contraiu-covid-19-bolsonaro-recorre-informacoes-falsas-sobre-pandemia/
"Ao anunciar que contraiu Covid-19, Bolsonaro recorre a informações falsas sobre a pandemia","7 de julho de 2020, 18h24","Primeiro que essa política passou a ser privativa dos governadores e prefeitos. O presidente da República em praticamente nada pôde interferir nessa política, Então se ela vai indo bem ou vai indo mal, a responsabilidade é dos governadores e prefeitos, segundo decisão do STF.",FALSO,https://www.aosfatos.org/noticias/ao-anunciar-que-contraiu-covid-19-bolsonaro-recorre-informacoes-falsas-sobre-pandemia/
"Ao anunciar que contraiu Covid-19, Bolsonaro recorre a informações falsas sobre a pandemia","7 de julho de 2020, 18h24","Nós, ao longo desses meses, despendemos quase R$ 1 trilhão",FALSO,https://www.aosfatos.org/noticias/ao-anunciar-que-contraiu-covid-19-bolsonaro-recorre-informacoes-falsas-sobre-pandemia/
"Ao anunciar que contraiu Covid-19, Bolsonaro recorre a informações falsas sobre a pandemia","7 de julho de 2020, 18h24","Até a questão da hidroxicloroquina (...) lá atrás, você só tinha a hidroxicloroquina para esse tratamento.",FALSO,https://www.aosfatos.org/noticias/ao-anunciar-que-contraiu-covid-19-bolsonaro-recorre-informacoes-falsas-sobre-pandemia/
